dataset,regime,seed,client,class,expertise_count,expertise_accuracy,M,experts_for_class,classes_for_teacher,evidence,train_count,validation_count,A,A_minus_M,diagnostic
mnist,single,42,3,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,3,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,3,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,4,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,4,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,4,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,4,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,4,4,968,1.0,1,1,1,True,3390,484,1,0,accredited
mnist,single,42,4,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,4,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,4,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,4,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,4,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,5,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,5,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,5,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,5,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,5,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,5,5,884,1.0,1,1,1,True,3095,442,1,0,accredited
mnist,single,42,5,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,5,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,5,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,5,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,6,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,6,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,6,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,6,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,6,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,6,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,6,6,983,1.0,1,1,1,True,3443,492,1,0,accredited
mnist,single,42,6,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,6,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,6,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,7,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,7,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,7,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,7,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,7,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,7,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,7,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,7,7,1053,1.0,1,1,1,True,3686,526,1,0,accredited
mnist,single,42,7,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,7,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,8,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,8,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,8,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,8,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,8,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,8,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,8,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,8,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,8,8,970,1.0,1,1,1,True,3396,485,1,0,accredited
mnist,single,42,8,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,9,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,9,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,9,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,9,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,9,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,9,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,9,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,9,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,9,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,42,9,9,990,1.0,1,1,1,True,3464,495,1,0,accredited
mnist,single,43,0,0,985,1.0,1,1,1,True,3446,492,1,0,accredited
mnist,single,43,0,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,0,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,0,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,0,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,0,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,0,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,0,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,0,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,0,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,1,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,1,1,1148,1.0,1,1,1,True,4020,574,1,0,accredited
mnist,single,43,1,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,1,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,1,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,1,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,1,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,1,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,1,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,1,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,2,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,2,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,2,2,991,1.0,1,1,1,True,3471,496,1,0,accredited
mnist,single,43,2,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,2,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,2,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,2,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,2,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,2,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,2,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,3,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,3,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,3,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,3,3,1026,1.0,1,1,1,True,3592,513,1,0,accredited
mnist,single,43,3,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,3,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,3,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,3,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,3,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,3,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,4,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,4,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,4,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,4,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,4,4,968,1.0,1,1,1,True,3390,484,1,0,accredited
mnist,single,43,4,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,4,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,4,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,4,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,4,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,5,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,5,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,5,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,5,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,5,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,5,5,884,1.0,1,1,1,True,3095,442,1,0,accredited
mnist,single,43,5,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,5,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,5,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,5,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,6,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,6,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,6,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,6,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,6,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,6,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,6,6,983,1.0,1,1,1,True,3443,492,1,0,accredited
mnist,single,43,6,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,6,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,6,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,7,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,7,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,7,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,7,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,7,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,7,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,7,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,7,7,1053,1.0,1,1,1,True,3686,526,1,0,accredited
mnist,single,43,7,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,7,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,8,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,8,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,8,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,8,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,8,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,8,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,8,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,8,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,8,8,970,1.0,1,1,1,True,3396,485,1,0,accredited
mnist,single,43,8,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,9,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,9,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,9,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,9,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,9,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,9,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,9,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,9,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,9,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,43,9,9,990,1.0,1,1,1,True,3464,495,1,0,accredited
mnist,single,44,0,0,985,1.0,1,1,1,True,3446,492,1,0,accredited
mnist,single,44,0,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,0,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,0,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,0,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,0,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,0,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,0,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,0,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,0,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,1,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,1,1,1148,1.0,1,1,1,True,4020,574,1,0,accredited
mnist,single,44,1,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,1,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,1,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,1,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,1,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,1,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,1,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,1,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,2,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,2,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,2,2,991,1.0,1,1,1,True,3471,496,1,0,accredited
mnist,single,44,2,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,2,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,2,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,2,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,2,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,2,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,2,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,3,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,3,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,3,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,3,3,1026,1.0,1,1,1,True,3592,513,1,0,accredited
mnist,single,44,3,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,3,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,3,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,3,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,3,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,3,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,4,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,4,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,4,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,4,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,4,4,968,1.0,1,1,1,True,3390,484,1,0,accredited
mnist,single,44,4,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,4,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,4,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,4,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,4,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,5,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,5,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,5,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,5,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,5,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,5,5,884,1.0,1,1,1,True,3095,442,1,0,accredited
mnist,single,44,5,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,5,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,5,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,5,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,6,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,6,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,6,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,6,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,6,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,6,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,6,6,983,1.0,1,1,1,True,3443,492,1,0,accredited
mnist,single,44,6,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,6,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,6,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,7,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,7,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,7,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,7,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,7,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,7,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,7,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,7,7,1053,1.0,1,1,1,True,3686,526,1,0,accredited
mnist,single,44,7,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,7,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,8,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,8,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,8,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,8,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,8,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,8,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,8,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,8,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,8,8,970,1.0,1,1,1,True,3396,485,1,0,accredited
mnist,single,44,8,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,9,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,9,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,9,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,9,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,9,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,9,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,9,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,9,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,9,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
mnist,single,44,9,9,990,1.0,1,1,1,True,3464,495,1,0,accredited
fmnist,iid,42,0,0,100,0.8899999856948853,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,0,1,100,0.9700000286102296,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,0,2,100,0.8199999928474426,1,6,8,True,350,50,1,0,accredited
fmnist,iid,42,0,3,100,0.8999999761581421,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,0,4,100,0.699999988079071,0,8,8,True,350,50,1,1,below_threshold
fmnist,iid,42,0,5,100,0.9700000286102296,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,0,6,100,0.5699999928474426,0,0,8,True,350,50,1,1,below_threshold
fmnist,iid,42,0,7,100,0.8399999737739563,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,0,8,100,0.959999978542328,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,0,9,100,0.9700000286102296,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,1,0,100,0.8799999952316284,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,1,1,100,0.9900000095367432,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,1,2,100,0.7900000214576721,0,6,8,True,350,50,1,1,below_threshold
fmnist,iid,42,1,3,100,0.8799999952316284,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,1,4,100,0.8899999856948853,1,8,8,True,350,50,1,0,accredited
fmnist,iid,42,1,5,100,0.949999988079071,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,1,6,100,0.5400000214576721,0,0,8,True,350,50,1,1,below_threshold
fmnist,iid,42,1,7,100,0.8899999856948853,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,1,8,100,0.949999988079071,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,1,9,100,0.9800000190734864,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,2,0,100,0.8600000143051147,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,2,1,100,0.9900000095367432,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,2,2,100,0.8100000023841858,1,6,9,True,350,50,1,0,accredited
fmnist,iid,42,2,3,100,0.9300000071525574,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,2,4,100,0.8199999928474426,1,8,9,True,350,50,1,0,accredited
fmnist,iid,42,2,5,100,0.9700000286102296,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,2,6,100,0.550000011920929,0,0,9,True,350,50,1,1,below_threshold
fmnist,iid,42,2,7,100,0.9800000190734864,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,2,8,100,0.9300000071525574,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,2,9,100,0.949999988079071,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,3,0,100,0.8100000023841858,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,3,1,100,0.9900000095367432,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,3,2,100,0.8399999737739563,1,6,9,True,350,50,1,0,accredited
fmnist,iid,42,3,3,100,0.9800000190734864,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,3,4,100,0.8500000238418579,1,8,9,True,350,50,1,0,accredited
fmnist,iid,42,3,5,100,0.8700000047683716,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,3,6,100,0.550000011920929,0,0,9,True,350,50,1,1,below_threshold
fmnist,iid,42,3,7,100,0.9700000286102296,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,3,8,100,0.9200000166893004,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,3,9,100,0.959999978542328,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,4,0,100,0.9399999976158142,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,4,1,100,1.0,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,4,2,100,0.8899999856948853,1,6,9,True,350,50,1,0,accredited
fmnist,iid,42,4,3,100,0.8399999737739563,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,4,4,100,0.8799999952316284,1,8,9,True,350,50,1,0,accredited
fmnist,iid,42,4,5,100,0.9800000190734864,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,4,6,100,0.5899999737739563,0,0,9,True,350,50,1,1,below_threshold
fmnist,iid,42,4,7,100,0.9800000190734864,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,4,8,100,0.9399999976158142,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,4,9,100,0.9399999976158142,1,10,9,True,350,50,1,0,accredited
fmnist,iid,42,5,0,100,0.8100000023841858,1,10,7,True,350,50,1,0,accredited
fmnist,iid,42,5,1,100,0.9200000166893004,1,10,7,True,350,50,1,0,accredited
fmnist,iid,42,5,2,100,0.7400000095367432,0,6,7,True,350,50,1,1,below_threshold
fmnist,iid,42,5,3,100,0.9399999976158142,1,10,7,True,350,50,1,0,accredited
fmnist,iid,42,5,4,100,0.7200000286102295,0,8,7,True,350,50,1,1,below_threshold
fmnist,iid,42,5,5,100,0.9900000095367432,1,10,7,True,350,50,1,0,accredited
fmnist,iid,42,5,6,100,0.6700000166893005,0,0,7,True,350,50,1,1,below_threshold
fmnist,iid,42,5,7,100,0.949999988079071,1,10,7,True,350,50,1,0,accredited
fmnist,iid,42,5,8,100,1.0,1,10,7,True,350,50,1,0,accredited
fmnist,iid,42,5,9,100,0.8899999856948853,1,10,7,True,350,50,1,0,accredited
fmnist,iid,42,6,0,100,0.8600000143051147,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,6,1,100,0.9900000095367432,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,6,2,100,0.7599999904632568,0,6,8,True,350,50,1,1,below_threshold
fmnist,iid,42,6,3,100,0.9300000071525574,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,6,4,100,0.9300000071525574,1,8,8,True,350,50,1,0,accredited
fmnist,iid,42,6,5,100,0.9800000190734864,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,6,6,100,0.5400000214576721,0,0,8,True,350,50,1,1,below_threshold
fmnist,iid,42,6,7,100,0.9300000071525574,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,6,8,100,0.9800000190734864,1,10,8,True,350,50,1,0,accredited
fmnist,iid,42,6,9,100,0.9700000286102296,1,10,8,True,350,50,1,0,accredited
